filename,paragraph,sentence,pairs
N5085FM-00137.txt,6,4,[('渡瀬', '日野')]
N5085FM-00137.txt,8,1,[('渡瀬', '笠井')]
N5085FM-00137.txt,12,1,[('松田', '日野')]
N5085FM-00137.txt,13,1,[('渡瀬', '松田')]
N5085FM-00137.txt,16,3,[('日野', '笠井'), ('田辺', '渡瀬'), ('日野', '田辺'), ('笠井', '渡瀬'), ('笠井', '田辺'), ('松田', '渡瀬'), ('日野', '渡瀬'), ('松田', '田辺'), ('松田', '笠井'), ('日野', '松田')]
N5085FM-00137.txt,20,3,[('松田', '田辺')]
N5085FM-00137.txt,22,1,[('松田', '高木')]
N5085FM-00137.txt,23,4,[('松田', '日野'), ('松田', '田辺'), ('田辺', '日野')]
N5085FM-00137.txt,25,4,[('渡瀬', '松田'), ('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井'), ('渡瀬', '笠井'), ('渡瀬', '田辺')]
N5085FM-00137.txt,28,3,[('渡瀬', '松田'), ('松田', '高木'), ('渡瀬', '高木')]
N5085FM-00137.txt,30,2,[('松田', '日野'), ('笠井', '田辺'), ('松田', '田辺'), ('笠井', '日野'), ('松田', '笠井'), ('田辺', '日野')]
N5085FM-00137.txt,37,1,[('笠井', '須賀')]
N5085FM-00138.txt,14,6,[('松田', '笠井')]
N5085FM-00138.txt,16,1,[('松田', '高木')]
N5085FM-00138.txt,18,1,[('笠井', '須賀'), ('松田', '須賀'), ('松田', '笠井')]
N5085FM-00138.txt,20,1,[('笠井', '田辺')]
N5085FM-00138.txt,21,2,[('笠井', '田辺')]
N5085FM-00138.txt,22,1,[('笠井', '日野')]
N5085FM-00138.txt,23,1,[('田辺', '須賀')]
N5085FM-00138.txt,25,1,[('笠井', '日野')]
N5085FM-00138.txt,31,4,[('松田', '日野'), ('松田', '須賀'), ('須賀', '日野'), ('田辺', '松田'), ('田辺', '日野'), ('田辺', '須賀')]
N5085FM-00138.txt,33,6,[('田辺', '渡瀬'), ('笠井', '渡瀬'), ('日々木', '渡瀬'), ('日々木', '笠井'), ('須賀', '渡瀬'), ('松田', '須賀'), ('須賀', '日々木'), ('日々木', '田辺'), ('笠井', '田辺'), ('松田', '渡瀬'), ('松田', '日々木'), ('松田', '田辺'), ('松田', '笠井'), ('須賀', '笠井'), ('須賀', '田辺')]
N5085FM-00138.txt,34,4,[('渡瀬', '松田')]
N5085FM-00138.txt,46,6,[('笠井', '須賀'), ('田辺', '笠井'), ('田辺', '須賀')]
N5085FM-00138.txt,47,5,[('松田', '日野')]
N5085FM-00138.txt,48,5,[('日々木', '日野')]
N5085FM-00139.txt,33,3,[('キャシー', '日野')]
N5085FM-00140.txt,4,4,[('松田', '日野')]
N5085FM-00140.txt,5,3,[('須賀', '日野')]
N5085FM-00140.txt,9,4,[('松田', '日野')]
N5085FM-00140.txt,12,1,[('渡瀬', '笠井')]
N5085FM-00140.txt,13,5,[('笠井', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日野')]
N5085FM-00140.txt,17,1,[('松田', '日野'), ('松田', '須賀'), ('須賀', '日野'), ('田辺', '松田'), ('田辺', '日野'), ('田辺', '須賀')]
N5085FM-00140.txt,18,4,[('渡瀬', '田辺')]
N5085FM-00140.txt,22,1,[('笠井', '日野')]
N5085FM-00140.txt,27,1,[('笠井', '日野')]
N5085FM-00140.txt,28,1,[('笠井', '須賀'), ('松田', '須賀'), ('松田', '笠井')]
N5085FM-00140.txt,30,1,[('笠井', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日野')]
N5085FM-00140.txt,31,1,[('笠井', '須賀'), ('笠井', '日野'), ('須賀', '日野')]
N5085FM-00140.txt,33,1,[('松田', '須賀')]
N5085FM-00140.txt,35,5,[('松田', '笠井')]
N5085FM-00141.txt,2,4,[('安藤', '日野'), ('小野田', '日野'), ('安藤', '小野田')]
N5085FM-00141.txt,3,6,[('小野田', '日野')]
N5085FM-00141.txt,7,2,[('校長先生', '日野')]
N5085FM-00141.txt,8,1,[('日々木', '日野')]
N5085FM-00141.txt,10,5,[('安藤', '華菜')]
N5085FM-00141.txt,11,5,[('高木', '日野')]
N5085FM-00141.txt,16,5,[('日々木', '日野')]
N5085FM-00141.txt,21,6,[('日々木', '日野')]
N5085FM-00141.txt,37,1,[('安藤', '日々木')]
N5085FM-00141.txt,38,1,[('日々木', '日野')]
N5085FM-00142.txt,4,7,[('谷', '田村')]
N5085FM-00142.txt,5,3,[('日々木', '日野')]
N5085FM-00142.txt,20,3,[('日々木', '日野')]
N5085FM-00143.txt,16,5,[('田辺', '渡瀬'), ('日野', '田辺'), ('日野', '日々木'), ('日々木', '渡瀬'), ('松田', '麓'), ('日々木', '田辺'), ('松田', '渡瀬'), ('日野', '渡瀬'), ('松田', '日々木'), ('松田', '田辺'), ('日野', '麓'), ('麓', '田辺'), ('日野', '松田'), ('麓', '渡瀬'), ('日々木', '麓')]
N5085FM-00143.txt,24,1,[('笠井', '須賀')]
N5085FM-00143.txt,31,1,[('笠井', '須賀')]
N5085FM-00143.txt,33,1,[('須賀', '日々木')]
N5085FM-00143.txt,35,1,[('笠井', '須賀')]
N5085FM-00143.txt,36,2,[('笠井', '日々木'), ('渡瀬', '笠井'), ('渡瀬', '日々木')]
N5085FM-00143.txt,38,1,[('笠井', '須賀')]
N5085FM-00143.txt,39,4,[('渡瀬', '宇野'), ('須賀', '日々木'), ('須賀', '宇野'), ('渡瀬', '須賀'), ('渡瀬', '日々木'), ('宇野', '日々木')]
N5085FM-00143.txt,42,1,[('渡瀬', '須賀')]
N5085FM-00144.txt,3,3,[('笠井', '須賀'), ('笠井', '日野'), ('須賀', '日野')]
N5085FM-00144.txt,5,4,[('笠井', '日々木'), ('日々木', '日野'), ('笠井', '日野')]
N5085FM-00144.txt,7,1,[('笠井', '日野')]
N5085FM-00144.txt,14,3,[('笠井', '日々木'), ('日々木', '日野'), ('笠井', '日野')]
N5085FM-00144.txt,17,1,[('須賀', '日野')]
N5085FM-00144.txt,18,4,[('笠井', '須賀')]
N5085FM-00144.txt,19,1,[('須賀', '日々木')]
N5085FM-00144.txt,22,5,[('田辺', '渡瀬'), ('笠井', '渡瀬'), ('日々木', '渡瀬'), ('日々木', '笠井'), ('須賀', '渡瀬'), ('松田', '須賀'), ('須賀', '日々木'), ('日々木', '田辺'), ('笠井', '田辺'), ('松田', '渡瀬'), ('松田', '日々木'), ('松田', '田辺'), ('松田', '笠井'), ('須賀', '笠井'), ('須賀', '田辺')]
N5085FM-00144.txt,23,6,[('笠井', '田辺'), ('渡瀬', '田辺'), ('渡瀬', '笠井')]
N5085FM-00144.txt,33,2,[('渡瀬', '笠井')]
N5085FM-00144.txt,37,1,[('笠井', '日野')]
N5085FM-00145.txt,1,1,[('麓', '日野')]
N5085FM-00145.txt,11,2,[('笠井', '日野')]
N5085FM-00145.txt,12,1,[('麓', '日野')]
N5085FM-00145.txt,35,4,[('日々木', '日野')]
N5085FM-00145.txt,36,1,[('続木', '日野')]
N5085FM-00145.txt,54,1,[('キャシー', '続木'), ('麓', '続木'), ('麓', 'キャシー')]
N5085FM-00145.txt,58,3,[('日々木', '日野')]
N5085FM-00145.txt,60,2,[('日々木', '日野')]
N5085FM-00146.txt,1,1,[('日々木', '日野')]
N5085FM-00146.txt,16,1,[('日々木', '日野')]
N5085FM-00146.txt,18,1,[('日々木', '日野')]
N5085FM-00146.txt,26,2,[('安藤', '日野'), ('陽子', '安藤'), ('陽子', '日野')]
N5085FM-00146.txt,29,1,[('陽子', '日野')]
N5085FM-00146.txt,30,3,[('陽子', '日野')]
N5085FM-00146.txt,31,1,[('陽子', '日野')]
N5085FM-00146.txt,32,3,[('陽子', '日野')]
N5085FM-00146.txt,34,3,[('陽子', '日野')]
N5085FM-00146.txt,42,7,[('陽子', '日野')]
N5085FM-00146.txt,46,4,[('陽子', '日野')]
N5085FM-00146.txt,47,5,[('安藤', '日野'), ('陽子', '安藤'), ('陽子', '日野')]
N5085FM-00146.txt,48,4,[('日野', '華菜')]
N5085FM-00146.txt,50,7,[('華菜', '日野')]
N5085FM-00146.txt,52,1,[('日々木', '日野')]
N5085FM-00146.txt,56,5,[('陽子', '日野')]
N5085FM-00146.txt,57,3,[('陽子', '日野')]
N5085FM-00146.txt,59,1,[('華菜', '日野')]
N5085FM-00147.txt,7,4,[('田辺', '渡瀬'), ('松田', '須賀'), ('松田', '渡瀬'), ('渡瀬', '須賀'), ('田辺', '松田'), ('田辺', '須賀')]
N5085FM-00147.txt,9,3,[('渡瀬', '日々木')]
N5085FM-00147.txt,11,2,[('渡瀬', '松田')]
N5085FM-00147.txt,14,2,[('日々木', '日野')]
N5085FM-00147.txt,17,1,[('安藤', '日々木')]
N5085FM-00147.txt,18,4,[('日野', '野上月'), ('野上月', '日々木'), ('日野', '日々木')]
N5085FM-00147.txt,19,5,[('麓', '日野'), ('日々木', '日野'), ('麓', '日々木')]
N5085FM-00147.txt,20,5,[('麓', '日野')]
N5085FM-00147.txt,21,7,[('麓', '日野'), ('日々木', '日野'), ('麓', '日々木')]
N5085FM-00147.txt,25,1,[('松田', '須賀')]
N5085FM-00147.txt,26,3,[('松田', '須賀')]
N5085FM-00147.txt,29,5,[('松田', '須賀')]
N5085FM-00147.txt,31,6,[('松田', '須賀')]
N5085FM-00147.txt,32,2,[('松田', '須賀'), ('田辺', '松田'), ('田辺', '須賀')]
N5085FM-00147.txt,33,4,[('松田', '日々木'), ('松田', '田辺'), ('田辺', '日々木')]
N5085FM-00147.txt,34,5,[('千草', '日野'), ('須賀', '日野'), ('須賀', '千草')]
N5085FM-00147.txt,37,2,[('田辺', '日々木')]
N5085FM-00147.txt,38,3,[('松田', '日野'), ('松田', '須賀'), ('松田', '田辺'), ('須賀', '日野'), ('田辺', '日野'), ('須賀', '田辺')]
N5085FM-00147.txt,41,1,[('塚本', '日野'), ('須賀', '日野'), ('塚本', '須賀')]
N5085FM-00147.txt,43,4,[('須賀', '日野')]
N5085FM-00147.txt,47,3,[('田辺', '日野'), ('須賀', '日野'), ('須賀', '田辺')]
N5085FM-00148.txt,6,4,[('宇野', '笠井')]
N5085FM-00148.txt,20,7,[('松田', '笠井')]
N5085FM-00148.txt,21,7,[('笠井', '日野')]
N5085FM-00148.txt,22,1,[('須賀', '日野')]
N5085FM-00148.txt,24,1,[('松田', '日野'), ('松田', '須賀'), ('須賀', '日野')]
N5085FM-00148.txt,27,3,[('松田', '日野'), ('笠井', '日野'), ('松田', '笠井')]
N5085FM-00149.txt,2,3,[('笠井', '日野')]
N5085FM-00149.txt,4,3,[('笠井', '日野')]
N5085FM-00149.txt,5,1,[('笠井', '日野')]
N5085FM-00149.txt,9,4,[('安藤', '日野')]
N5085FM-00149.txt,11,1,[('笠井', '日々木')]
N5085FM-00149.txt,12,1,[('安藤', '日野')]
N5085FM-00149.txt,13,4,[('日々木', '日野')]
N5085FM-00149.txt,15,1,[('安藤', '笠井')]
N5085FM-00149.txt,19,1,[('笠井', '日野')]
N5085FM-00149.txt,23,1,[('日々木', '日野')]
N5085FM-00149.txt,26,3,[('笠井', '日野'), ('麓', '日野'), ('麓', '笠井')]
N5085FM-00149.txt,31,1,[('日々木', '日野')]
N5085FM-00149.txt,32,1,[('安藤', '日野')]
N5085FM-00149.txt,33,1,[('安藤', '日野')]
N5085FM-00150.txt,7,9,[('野上月', '須賀'), ('麓', '野上月'), ('須賀', '日野'), ('野上月', '日野'), ('麓', '須賀'), ('麓', '日野')]
N5085FM-00150.txt,8,5,[('三島', '日々木'), ('三島', '森尾'), ('松田', '田辺'), ('三島', '松田'), ('高木', '田辺'), ('松田', '日々木'), ('伊東', '田辺'), ('伊東', '日々木'), ('森尾', '高木'), ('日々木', '田辺'), ('伊東', '高木'), ('日々木', '森尾'), ('伊東', '森尾'), ('三島', '伊東'), ('森尾', '田辺'), ('三島', '田辺'), ('松田', '伊東'), ('日々木', '高木'), ('松田', '森尾'), ('松田', '高木'), ('三島', '高木')]
N5085FM-00150.txt,9,4,[('松田', '田辺')]
N5085FM-00150.txt,10,3,[('日野', '笠井'), ('日野', '田辺'), ('伊東', '日々木'), ('日野', '日々木'), ('日々木', '笠井'), ('森尾', '田辺'), ('笠井', '田辺'), ('日々木', '田辺'), ('日野', '森尾'), ('伊東', '笠井'), ('日々木', '森尾'), ('伊東', '田辺'), ('日野', '伊東'), ('伊東', '森尾'), ('森尾', '笠井')]
N5085FM-00150.txt,11,1,[('三島', '松田'), ('松田', '高木'), ('三島', '高木')]
N5085FM-00150.txt,14,1,[('三島', '日野')]
N5085FM-00150.txt,15,1,[('三島', '千草')]
N5085FM-00150.txt,18,2,[('三島', '松田'), ('三島', '千草'), ('松田', '千草')]
N5085FM-00150.txt,25,3,[('三島', '高木')]
N5085FM-00150.txt,31,2,[('三島', '松田'), ('松田', '高木'), ('三島', '高木')]
N5085FM-00150.txt,32,1,[('三島', '高木')]
N5085FM-00150.txt,36,1,[('三島', '渡瀬')]
N5085FM-00150.txt,37,3,[('三島', '日々木'), ('松田', '日々木'), ('松田', '高木'), ('三島', '松田'), ('高木', '日々木'), ('三島', '高木')]
N5085FM-00150.txt,38,1,[('三島', '日々木')]
N5085FM-00150.txt,40,3,[('松田', '日々木'), ('高木', '日々木'), ('松田', '高木')]
N5085FM-00150.txt,41,4,[('三島', '日々木')]
N5085FM-00150.txt,49,1,[('松田', '日々木'), ('高木', '日々木'), ('松田', '高木')]
N5085FM-00151.txt,7,3,[('日々木', '日野')]
N5085FM-00151.txt,8,6,[('小野田', '日野')]
N5085FM-00151.txt,19,3,[('校長先生', '小野田')]
N5085FM-00151.txt,20,3,[('小野田', '日野')]
N5085FM-00153.txt,4,4,[('笠井', '日野')]
N5085FM-00153.txt,6,3,[('渡瀬', '日野'), ('笠井', '日野'), ('渡瀬', '笠井'), ('麓', '笠井'), ('麓', '渡瀬'), ('麓', '日野')]
N5085FM-00153.txt,7,7,[('笠井', '日野'), ('麓', '日野'), ('麓', '笠井')]
N5085FM-00153.txt,8,7,[('渡瀬', '笠井'), ('三島', '渡瀬'), ('三島', '笠井')]
N5085FM-00153.txt,10,6,[('渡瀬', '日野'), ('笠井', '日野'), ('渡瀬', '笠井'), ('麓', '笠井'), ('麓', '渡瀬'), ('麓', '日野')]
N5085FM-00153.txt,11,7,[('宇野', '安藤')]
N5085FM-00153.txt,12,4,[('笠井', '須賀'), ('笠井', '日野'), ('須賀', '日野')]
N5085FM-00153.txt,16,1,[('笠井', '須賀')]
N5085FM-00153.txt,18,1,[('塚本', '日野')]
N5085FM-00153.txt,24,2,[('塚本', '日野')]
N5085FM-00154.txt,7,8,[('渡瀬', '日野'), ('渡瀬', '須賀'), ('須賀', '日野'), ('麓', '渡瀬'), ('麓', '須賀'), ('麓', '日野')]
N5085FM-00154.txt,19,1,[('笠井', '日野')]
N5085FM-00154.txt,25,1,[('麓', '渡瀬'), ('麓', '日野'), ('渡瀬', '日野')]
N5085FM-00154.txt,26,4,[('笠井', '日野'), ('麓', '日野'), ('麓', '笠井')]
N5085FM-00154.txt,34,4,[('笠井', '日野')]
N5085FM-00154.txt,36,2,[('須賀', '日野')]
N5085FM-00154.txt,38,4,[('麓', '渡瀬'), ('渡瀬', '須賀'), ('麓', '須賀')]
N5085FM-00154.txt,49,1,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00154.txt,52,1,[('麓', '日野')]
N5085FM-00154.txt,56,1,[('日々木', '日野')]
N5085FM-00154.txt,59,2,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00155.txt,5,8,[('笠井', '日野')]
N5085FM-00155.txt,9,5,[('渡瀬', '笠井')]
N5085FM-00155.txt,11,3,[('渡瀬', '笠井')]
N5085FM-00155.txt,21,1,[('笠井', '須賀'), ('笠井', '日野'), ('須賀', '日野')]
N5085FM-00155.txt,22,7,[('笠井', '日野')]
N5085FM-00156.txt,3,4,[('華菜', '日々木')]
N5085FM-00156.txt,5,1,[('野上月', '華菜')]
N5085FM-00156.txt,9,6,[('華菜', '日々木')]
N5085FM-00156.txt,10,5,[('日々木', '華菜')]
N5085FM-00156.txt,19,3,[('笠井', '日々木')]
N5085FM-00156.txt,23,1,[('笠井', '日野')]
N5085FM-00156.txt,36,1,[('松田', '笠井')]
N5085FM-00156.txt,37,2,[('笠井', '日々木')]
N5085FM-00157.txt,4,7,[('日野', '田辺'), ('日野', '日々木'), ('日野', '森尾'), ('三島', '日々木'), ('三島', '森尾'), ('三島', '千草'), ('松田', '田辺'), ('千草', '田辺'), ('三島', '日野'), ('三島', '松田'), ('千草', '松田'), ('千草', '伊東'), ('千草', '森尾'), ('松田', '日々木'), ('日野', '松田'), ('伊東', '田辺'), ('日野', '伊東'), ('伊東', '日々木'), ('日々木', '田辺'), ('日々木', '森尾'), ('伊東', '森尾'), ('三島', '伊東'), ('森尾', '田辺'), ('三島', '田辺'), ('松田', '伊東'), ('千草', '日野'), ('松田', '森尾'), ('千草', '日々木')]
N5085FM-00157.txt,7,6,[('三島', '日野')]
N5085FM-00157.txt,10,1,[('松田', '千草'), ('高木', '千草'), ('三島', '千草'), ('松田', '高木'), ('三島', '松田'), ('三島', '高木')]
N5085FM-00157.txt,11,6,[('三島', '松田'), ('三島', '千草'), ('松田', '千草')]
N5085FM-00157.txt,12,1,[('高木', '日野')]
N5085FM-00157.txt,16,2,[('伊東', '日々木'), ('松田', '伊東'), ('日野', '日々木'), ('日野', '森尾'), ('松田', '森尾'), ('松田', '日々木'), ('日野', '松田'), ('日々木', '森尾'), ('日野', '伊東'), ('伊東', '森尾')]
N5085FM-00157.txt,24,5,[('高木', '日野')]
N5085FM-00157.txt,25,2,[('日野', '田辺'), ('日野', '日々木'), ('日野', '森尾'), ('三島', '日々木'), ('三島', '森尾'), ('三島', '千草'), ('松田', '田辺'), ('千草', '田辺'), ('三島', '日野'), ('三島', '松田'), ('千草', '松田'), ('千草', '伊東'), ('千草', '森尾'), ('松田', '日々木'), ('日野', '松田'), ('伊東', '田辺'), ('日野', '伊東'), ('伊東', '日々木'), ('日々木', '田辺'), ('日々木', '森尾'), ('伊東', '森尾'), ('三島', '伊東'), ('森尾', '田辺'), ('三島', '田辺'), ('松田', '伊東'), ('千草', '日野'), ('松田', '森尾'), ('千草', '日々木')]
N5085FM-00157.txt,31,6,[('松田', '日野')]
N5085FM-00157.txt,32,1,[('松田', '日野')]
N5085FM-00157.txt,42,1,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00158.txt,1,1,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00158.txt,2,5,[('安藤', '日野')]
N5085FM-00158.txt,5,5,[('安藤', '日野')]
N5085FM-00158.txt,17,2,[('神瀬結', '日々木')]
N5085FM-00158.txt,36,4,[('安藤', '日野')]
N5085FM-00158.txt,37,3,[('安藤', '日野')]
N5085FM-00158.txt,53,1,[('安藤', '日々木')]
N5085FM-00158.txt,58,1,[('安藤', '日野')]
N5085FM-00159.txt,7,8,[('森尾', '日野'), ('伊東', '日野'), ('森尾', '伊東')]
N5085FM-00159.txt,10,3,[('黎', '日野')]
N5085FM-00159.txt,11,4,[('森尾', '日野')]
N5085FM-00159.txt,14,1,[('森尾', '日野')]
N5085FM-00159.txt,16,1,[('松田', '小野田')]
N5085FM-00159.txt,34,2,[('森尾', '日野')]
N5085FM-00159.txt,39,6,[('森尾', '日野')]
N5085FM-00159.txt,51,1,[('森尾', '日野')]
N5085FM-00159.txt,55,1,[('森尾', '高木')]
N5085FM-00159.txt,57,2,[('森尾', '日野')]
N5085FM-00159.txt,64,6,[('松田', '日野'), ('松田', '小野田'), ('小野田', '日野')]
N5085FM-00159.txt,66,1,[('森尾', '伊東')]
N5085FM-00159.txt,67,3,[('森尾', '日野'), ('伊東', '日野'), ('森尾', '伊東')]
N5085FM-00159.txt,73,5,[('森尾', '伊東')]
N5085FM-00159.txt,75,4,[('伊東', '日野')]
N5085FM-00160.txt,3,4,[('渡瀬', '千草'), ('千草', '須賀'), ('渡瀬', '須賀')]
N5085FM-00160.txt,9,5,[('高木', '千草'), ('松田', '千草'), ('松田', '高木')]
N5085FM-00160.txt,11,3,[('松田', '千草'), ('松田', '日野'), ('千草', '日野'), ('笠井', '日野'), ('松田', '笠井'), ('笠井', '千草')]
N5085FM-00160.txt,13,4,[('高木', '日野')]
N5085FM-00160.txt,15,3,[('松田', '千草'), ('松田', '日野'), ('千草', '日野'), ('高木', '日野'), ('松田', '高木'), ('高木', '千草')]
N5085FM-00160.txt,21,4,[('渡瀬', '高木')]
N5085FM-00160.txt,25,2,[('日々木', '日野')]
N5085FM-00160.txt,28,1,[('高木', '日野')]
N5085FM-00160.txt,33,1,[('千草', '日野')]
N5085FM-00160.txt,35,3,[('高木', '千草'), ('渡瀬', '千草'), ('渡瀬', '高木')]
N5085FM-00161.txt,7,5,[('松田', '日野')]
N5085FM-00161.txt,15,1,[('松田', '塚本'), ('千草', '塚本'), ('麓', '高木'), ('須賀', '笠井'), ('日野', '高木'), ('千草', '松田'), ('日野', '塚本'), ('千草', '須賀'), ('千草', '高木'), ('日野', '麓'), ('松田', '笠井'), ('日野', '松田'), ('塚本', '笠井'), ('千草', '麓'), ('松田', '麓'), ('日野', '須賀'), ('笠井', '高木'), ('塚本', '麓'), ('麓', '笠井'), ('須賀', '高木'), ('日野', '笠井'), ('須賀', '塚本'), ('松田', '須賀'), ('千草', '日野'), ('須賀', '麓'), ('千草', '笠井'), ('松田', '高木'), ('塚本', '高木')]
N5085FM-00161.txt,17,1,[('日々木', '日野')]
N5085FM-00161.txt,24,1,[('安藤', '日野')]
N5085FM-00161.txt,30,1,[('安藤', '日々木')]
N5085FM-00161.txt,32,1,[('松田', '日々木')]
N5085FM-00161.txt,34,3,[('松田', '安藤')]
N5085FM-00161.txt,35,5,[('日野', '高木'), ('千草', '松田'), ('千草', '麓'), ('松田', '麓'), ('千草', '日野'), ('千草', '高木'), ('日野', '麓'), ('松田', '高木'), ('日野', '松田'), ('麓', '高木')]
N5085FM-00162.txt,2,5,[('日野', '日々木')]
N5085FM-00162.txt,3,3,[('松田', '日々木')]
N5085FM-00162.txt,8,1,[('日々木', '日野')]
N5085FM-00162.txt,12,5,[('松田', '日々木')]
N5085FM-00162.txt,19,1,[('笠井', '日々木')]
N5085FM-00162.txt,22,2,[('笠井', '日々木'), ('三島', '笠井'), ('三島', '日々木')]
N5085FM-00162.txt,23,1,[('笠井', '田辺'), ('渡瀬', '田辺'), ('渡瀬', '笠井')]
